"subjID","A","alpha","beta","gamma","tau","nLL"
1,0,1.33354497951188,2.1533179784487,0,8.20793842562209,265.078160580187
10,0,0.00673797492534256,6.13402757037098,0,54.5981499236523,277.245173183226
100,1,0.848108858964849,6.47929069275495,0,21.0731830823184,278.922482520161
101,1,1.84646416198128,0.00673794873918902,0,15.8211017294057,284.450885102483
102,1,0.636954772831234,0.00673794703652819,0,4.25168876639795,260.644216364889
103,1,0.596359270477058,0.666688726157763,0,0.923118918527082,186.468717812701
105,1,1.01465735372417,0.00673796234072078,0,2.42686701352253,243.158149173091
106,1,3.37258971605574,1.37993118633584,0,0.994640336316091,232.214726224965
107,1,0.309857710662321,4.22729958417973,0,4.77953650853991,244.385543838646
11,0,10.8582171729762,0.00673804411305807,0,5.51732272319007,267.438089616035
12,0,45.0246541291093,0.00673836434864085,0,3.64690467567497,280.759104252314
13,0,15.2240195254697,4.84950390497866,0,2.66782077860817,250.301548317681
14,0,0.00673794707064223,0.567346971472119,0,7.65901154062036,257.01620194808
15,0,0.00673794700977096,0.826557150331756,0,35.1538885565941,280.516234279992
16,0,0.00673794724268352,1.66889513380746,0,13.610848460844,260.761665672107
17,0,0.337445533567329,0.00673794924984407,0,7.5444497121037,236.871590676542
18,0,10.9897884296764,7.10677871575585,0,6.16320794275131,277.897995245791
19,0,2.6945821675345,1.15228785825385,0,5.28323375569422,266.094751781648
2,0,0.690800789008659,1.67697481765116,0,7.93320686026296,257.800707914056
20,0,1.46910062685199,0.00673797475702568,0,4.36718530060255,250.001734076485
21,0,0.00673794711779191,1.63188229035096,0,13.554536793604,260.102409079422
22,0,1.27148000990361,0.987061588531954,0,7.11803776753172,261.680903171756
23,0,0.263203277246006,0.0116792691237268,0,14.388586573838,267.641726741212
24,0,1.61003625676537,0.00673800217692129,0,12.8889360307648,277.176915078872
25,0,1.1965407400179,1.90415481002931,0,2.78735040851714,208.923564244337
26,0,0.00673794708923125,1.25722348887533,0,6.28046969442551,246.99240029986
27,0,0.00673794701608446,2.50081196688436,0,23.1187225388045,271.399760750851
28,0,0.00673794734335718,1.50812817169088,0,8.13221280200311,250.299661526301
29,0,0.00673794874242542,1.18271084401626,0,13.4434829517347,258.697039965172
3,0,1.40951223457194,0.00673802608851172,0,11.6602636411495,277.06733382816
30,0,0.0067379477779995,0.00673795055504921,0,13.2586739591116,265.523248327567
31,0,0.00673794703861708,3.14790753809605,0,19.2634742513405,267.429441891915
32,0,0.00673794735812213,2.95892261055404,0,20.2229944012985,268.069035801358
33,0,0.00673794727032521,1.54290565724912,0,12.7610766034869,264.408286991185
34,0,24.1450798459147,0.00673816400738559,0,2.47755734551752,255.381824890167
35,0,0.00673794834915781,0.0067379505029236,0,11.7876653058538,267.247962242443
36,0,0.0067379482830346,2.54384787319754,0,36.1597284919976,275.520638616384
37,0,2.33058520016152,0.00673801864560863,0,9.25954175242154,272.735952731094
38,0,39.6274235550463,5.02704551818773,0,1.80167677370051,266.655084987801
39,0,0.00673794720018034,0.698069158729597,0,11.1056872631296,257.407040801854
4,0,16.9833542737688,0.172333128107079,0,4.02404319419067,267.740293799474
40,0,2.22777380903127,2.95991705090267,0,13.2554826634108,279.891288028648
41,0,30.9192687208453,0.00673883953284308,0,2.96832365203344,269.283840845539
42,0,0.00673794727403375,0.00673794846757485,0,25.9025813932992,284.300477452165
43,0,0.285723988067037,0.00673795375716873,0,11.1930137489582,255.376362705861
44,0,0.00673794702136024,2.62976161511237,0,12.7292683144851,255.242695035243
45,0,29.8853951035459,0.00673813399800082,0,3.34342895007448,277.241323525632
46,0,2.53915827156206,21.3744301149006,0,54.5981299247137,282.747540254263
47,0,15.8646598244597,1.39916853602887,0,2.923265064309,264.733182891664
48,0,0.00673799545013577,8.06652729497619,0,54.5981484745083,273.979331363764
49,0,1.43636688979436,0.246743732996263,0,9.13376193525378,270.647869075741
5,0,14.4704376242476,0.00673985337106998,0,4.60089524171465,270.895407770463
50,0,0.00673794710409416,1.41880291945956,0,6.46960035927219,231.374797481771
51,1,1.16742171386945,0.126679729135035,0,3.21801079743886,245.924635587321
52,1,0.945840217537782,0.00673795328293891,0,1.42999556090699,209.768405700307
53,1,0.35655036849536,0.0067379470109916,0,4.31678859940379,255.932542759362
54,1,0.734638741330614,0.349988491808466,0,1.55093370889092,202.749776231326
55,1,13.5954324347792,0.661774989286207,0,0.440637363693688,208.843325649429
56,1,0.00673794722862787,0.838618388890388,0,1.87475332839914,215.624377269838
57,1,0.471116475373561,0.725297396506992,0,2.65052925238993,223.391987552727
58,1,1.49323182271794,0.00673797536712589,0,1.63453210243759,213.565732139787
59,1,4.6746306979968,0.00673800888793024,0,7.51217905511569,278.544487480866
6,0,5.21448800414882,0.00673795611133592,0,21.4528523454536,275.973977544341
60,1,1.26981494257819,0.224895307763487,0,1.88360829555512,217.092630173449
61,1,1.61620281744506,0.499744849468695,0,1.93789587748038,215.314570328115
62,1,0.52031221445971,0.620441542870758,0,0.804605656490116,171.487899074903
63,1,0.00673794702767368,0.377145227036596,0,1.61598094367857,214.458675719209
64,1,3.79332086512813,0.279020218615677,0,1.46594259628488,227.209605412303
65,1,0.00673794714104821,0.202124399173573,0,2.30560110325971,225.540230064864
66,1,0.00673794702102893,0.608971696102493,0,3.46552899604076,236.949143929507
67,1,0.0067379470343672,0.352315612368038,0,1.54520989020093,213.132723686214
68,1,1.27111345660011,0.585528255313422,0,1.80523608728603,195.5996861321
69,1,0.408051752010526,0.842103669657724,0,1.83107958996225,219.423634044999
7,0,9.0499441611336,14.6235334726362,0,13.5953504671295,280.025471593765
70,1,0.00673794700895085,0.977751087129729,0,1.72775186227885,203.912021698396
71,1,0.0104257891825593,1.6604406941271,0,4.32682619570186,225.118209757166
72,1,0.00673794703507606,0.479440263863303,0,1.98856760625702,215.379394778666
73,1,0.00673794708253755,0.689096914348644,0,1.97644296814461,195.066944846567
74,1,0.0575747744327669,0.324896400712791,0,2.44047271370444,218.112874090347
75,1,0.427931841905039,1.089625158262,0,1.83383008477659,217.036908667838
76,1,0.133050906692799,0.339294269053278,0,1.62813852451126,191.063896584722
77,1,54.5300183162959,14.1864325624971,0,0.624428287816366,254.701532602423
78,1,0.461031449891826,0.928224647464143,0,2.96328598366811,248.488195735317
79,1,0.0067379488837887,0.064722866811892,0,0.244660802556595,165.925183050627
8,0,0.00673794792486499,1.18593457361585,0,14.2866717725982,267.501737097769
80,1,54.5981027350625,14.3350816729122,0,54.5981139037403,286.014825694073
81,1,0.263837438811017,0.645138918751475,0,1.5835500048649,201.008278942652
82,1,1.38737029842122,0.586368607976137,0,1.93389918711251,214.116646718983
83,1,1.25373926317229,0.00673794984884846,0,7.22416523048264,268.255235251998
84,1,4.1734840392386,0.00674925107859075,0,2.67379079496216,241.120002176195
85,1,0.00673794732843544,1.3018250802488,0,1.04701038453743,201.59837884948
86,1,0.372175959335478,0.945991774460169,0,23.4638069619141,283.430863850673
87,1,0.529809473480742,1.37017542740934,0,2.53079611944761,221.885641922547
88,1,3.30812582848942,0.991053140848707,0,1.07011316879796,191.622794084129
89,1,0.00673794705381683,0.820493935356416,0,2.36730883597177,200.10824036365
9,0,1.21110100010413,0.00673795888728419,0,8.04050332138035,263.932855755846
90,1,1.35250494263814,0.408987788331422,0,2.98786614761163,232.510116548545
91,1,0.139769216334857,0.083774798658222,0,1.5793297943206,192.733741475017
92,1,0.206176192284245,0.86590735538161,0,2.7356745130495,227.383217082572
93,1,0.00673794701009046,0.562260541372744,0,1.73124331423124,214.695968661097
94,1,36.7733602884266,0.0069705381463837,0,1.17607985396156,269.294057377762
95,1,0.55106490160776,0.326315438321717,0,2.7871452991921,228.195853516588
96,1,30.0247867313363,0.00673801508490057,0,4.60472294919442,280.554835099749
97,1,0.0266121515870688,0.419054881319924,0,2.04059253172222,231.734339575439
98,1,10.9048885038817,0.41957336347519,0,2.82878913170297,249.772395634184
99,1,0.00673794700166038,0.965927616400171,0,1.95293281312492,220.410039589204
